Level|Name|School|Casting Time|Range|Area or Targets|Effect|Save or Attack|Duration|Conc|Ritual|Mats|Cost|Source|Page|Arcane Trickster|Bard|Cleric|Druid|Eldritch Knight|Paladin|Ranger|Sorcerer|Warlock|Wizard
4|Conjure Woodland Beings|Conj|Act|60'||Summon fey into empty spaces. Choose One: 1 Fey CR 2 or lower, 2 Fey CR 1  or lower, 4 Fey CR 1/2 or lower, or 8 Fey CR 1/4 or lower. Summons are friendly to you and allies, obey verbal commands (no action), and otherwise defend themselves.  Overpower:  x2 creatures at 6th level slot, x3 at 8th level slot||≤1 hour|YES||VSM||PHB|226|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE
4|Control Water|Trans|Act|300'|100' cube|Choose an effect:  Flood, Part, Redirect, Whirlpool.  As an action you may choose a new effect each round.||≤10 Min|YES||VSM||PHB|227|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Death Ward|Abjur|Act|Touch|1 creature|Next time target drops to 0, instead has 1 hp. Negates next death effect.||8 Hrs|||VS||PHB|230|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
4|Dimension Door|Conj|Act|500'|You + 1|Teleport within range, line of effect not needed||Instant|||V||PHB|233|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
4|Divination|Divin|Act|Self|Self|Ask single question about a goal, event, or activity within 7 days.||Instant||YES|VSM*|25gp|PHB|234|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
4|Dominate Beast|Ench|Act|60'||Target creature is charmed by you (WIS save negates).  Hostlie creatures have advantage on save. You have telepathic link with creature and give commands (no action), otherwise it defends itself. Use your action/reaction to control its action/reaction.  Target can make new save each time it takes damage.  Overpower:  Increase duration - 5th (10min), 6th (1 Hr), 7th (8 Hr).|Wis|≤1 Min|YES||VSM||PHB|234|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE
4|Elemental Bane|Trans|Act|90'||Choose acid, cold, fire, lightning, or thunder.  Target creature must make CON save. If it fails, it loses resistance of that type and the first time it takes that type of damage on a turn, it takes an extra 2d6 damage of that type.  Overpower:  +1 target per spell slot level above 4th. Must be within 30ft of each other.|Con|≤1 Min|YES||VS||EE|17|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
4|Evard's Black Tentacles|Conj|Act|90'|20' square|Area is difficult terrain. When creature enters or starts turn in area, Dex save or take 3d6 bludgeoning and be restrained for duration.  Restrained creatures take 3d6 bludgeoning at start of turn.  Str or Dex check vs save (action) DC to free itself.|Dex|≤1 Min|YES||VSM||PHB|238|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Fabricate|Trans|10 Min|120'|special|Convert raw mats into finished products. Fabricate Lare or smaller (10' cube or eight 5' cubes) if have enough mats.  Metal/stone/mineral objects must me medium or in 5' cube or smaller. Can't create creatures/magic items or craftsmanship objects without appropriate tool proficiency.||Instant|||VSM||PHB|239|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Find Greater Steed|Conj|10 MIn|30'|spirit mount|Spirit takes form you choose (grffon, pegasus, peryton, dire wolf, rhino, or sabertoothed tiger). Celestial or fey version of type (See MM). INT becomes 6 minimum, can understand 1 language you speak. You control mount in combat, can speak telepathically to it within 1 mile, Spells targeting you can target mount (if mounted). Dismiss as Action. Casting again summons same mount..||Instant|||VS||XGTE|156|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
4|Fire Shield|Evoc|Act|Self|Self|light in 10'/20'; resistance to cold or fire; when hit by melee attack, creature takes 2d8 cold or fire damage||10 Min|||VSM||PHB|241|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Freedom Of Movement|Abjur|Act|Touch|1 creature|Movement unaffected by difficult terrain and magic that reduces speed, paralyzes, or restrains. Can spend 5' of movement to escape from nonmagical constraints. Functions normally underwater.||1 Hr|||VSM||PHB|244|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE
4|Giant Insect|Trans|Act|30'||Transform up to 10 centipedes, 3 spiders, 5 wasps, or 1 scorpion into giant versions that obey your verbal commands (act on your turn). DM resolves stats, actions, and movement.  When spell ends or creature drops to 0, it reverts to normal.||≤10 Min|YES||VS||PHB|245|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
4|Grasping Vine|Conj|Bonus|30'||Conjure vine into empty space and direct it to attack creature within 30ft of it that you see. Creature is pulled 20ft towards vine (DEX save negates). Until spell ends, you can use bonus action to attack same or another creature.|Dex|≤1 Min|YES||VS||PHB|246|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE
4|Greater Invisibility|Illus|Act|Touch|1 creature|Become invisible until spell duration ends||≤1 Min|YES||VS||PHB|246|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
4|Guardian Of Faith|Conj|Act|30'|Spectral guardian in 1 space|Guardian occupies space and enemies that move within 10' of guardian take 20 radiant damage (save for 1/2).  Damages when it has dealt 60 total damage.|Dex|8 Hrs|||V||PHB|246|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
4|Guardian of Nature|Trans|Bonus|Self||You Transform into Primal Beast or Great Tree.  Beast: +10ft walk speed, darkvision 120ft, STR attacks with advantage, +1d6 force damage on melee attacks.  Great Tree: +10 temp hp, CON saves with advantage, DEX & Wis attacks with advantage, while on ground 15ft radius difficult terrain to enemies.||≤1 Min|YES||V||XGTE|157|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
4|Hallucinatory Terrain|Illus|10 min|300'|150' cube|You make natural terrain in range look, sound, and smell like some other sort of natural terrain.  Tactile characteristics are unchanged.  If the difference isn't obvious by touch, a creature can attempt an Investigation check against your spell DC to disbelieve.||24 hours|||VSM||PHB|249|TRUE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
4|Ice Storm|Evoc|Act|300'|20' rad, 40' high cylinder|Deals 2d8 bludgeoning and 4d6 cold damage, save for 1/2.  Are becomes difficult terrain. Overpower: +1d8 bludgeoning damage / lvl|Dex|Instant|||VSM||PHB|252|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE
4|Leomud's Secret Chest|Conj|Act|Touch|a chest|Hide chest (up to 12cu') on ethereal plane.  Can touch replica to call/send chest. After 60 days, spell may end (see PHB).||Instant|||VSF|5,050 gp|PHB|254|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Locate Creature|Divin|Act|Self|1000'|Sense the direction to a familiar creature's location w/in range.  Can't locate through 10' of running water in path.||≤1 Hr|YES||VSM||PHB|256|FALSE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE|TRUE
4|Mordenkainen's Faithful Hound|Conj|Act|30'|phantom dog|Conjure stationary invisible dog you can see. Barks at creatures within 30' that dont speak password. Sees invisible/ethereal and ignores illusions. Start of your turn, dog bites hostile creatures using your spell attack (4d8 piercing).|Attack|8 Hrs|||VSM||PHB|261|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Mordenkainen's Private Sanctum|Abjur|10 Min|120'|5-100' cube|Ward area with various securities:  prevent sound, vision, sensors, divination, teleportation and planar travel.  Overpower:  +100' size / lvl||24 Hrs|||VSM||PHB|262|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Otiluke's Resilient Sphere|Evoc|Act|30'|1 creature or object L or smaller|Sphere of force encloses target.  Dex save negates. Nothing can pass through barrier, though target can breather. Sphere is immune to damage and weightless. Enclosed creature can use action to push sphere and roll it 1/2 speed. Globe can be picked up/moved by creatures. Disintegrate spell destroys sphere without harming enclosed.||≤1 Min|YES||VSM||PHB|264|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Phantasmal Killer|Illus|Act|120'|1 creature|Creature makes Wisdom save or be frightened.  At end of each turn, target must make Wisdom save or take 4d10 psychic damage.  On successful save, spell ends.|Wis|≤1 Min|YES||VS||PHB|265|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Polymorph|Trans|Act|60'|1 creature|Polymorphs 1 creature into a beast with CR ≤ target's level or CR.  Wisdom save negates. Shapechanges auto succeed. Lasts for duration or until target drops to 0 hp or dies. Assumes all stats of new for except alignment and personality.|Wis|≤1 Hour|YES||VSM||PHB|266|FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
4|Shadow of Moil|Necro|Act|Self||Flame-like shadows surround you (heavily obscured). Shadows turn dim light within 10ft of you dark, bright light becomes dim. You have resistance to Radiant, when creature within 10ft of you hits you with attack, shadows lash it for 2d8 necrotic||≤1 Min|YES||VSF|150gp|XGTE|164|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE
4|Sickening Radiance|Conj|Act|120'|30' rad sphere|Sphere lit by dim green light. Creatures moving into area for first time on turn or starting turn there take 4d10 radiant dmg and suffer 1 level of exhaustion (CON save negates).  Invisibility impossible. Light and exhaustion go away when spell ends.|Con|≤10 Min|YES||VS||XGTE|164|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
4|Staggering Smite|Evoc|Bonus|Self|Self|On next melee hit, you deal an extra 4d6 psychic damage.  On a failed Wis save, it has disadvantage on attack rolls, ability checks, and can't take reactions until the end of its next turn.||≤1 Min|YES||V||PHB|278|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
4|Stone Shape|Trans|Act|Touch|stone|Medium or smaller stone object or 5' section of stone reshapes to suit your purposes.||Instant|||VSM||PHB|278|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
4|Stoneskin|Abjur|Act|Touch|1 willing creature|Target has resistance to nonmagical bludgeon, pierce, slashing damage||≤1 Hr|YES||VSM*|100gp|PHB|278|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|TRUE|TRUE|FALSE|TRUE
4|Storm Sphere|Evoc|Act|150'|20' rad. sphere|Each creature in sphere when it appears or who ends turn in sphere makes STR save or take 2d6 bludgeoning damage.  Sphere space is difficult terrain.  Bonus action on your turn to cause bolt of lightning to leap from center (ranged spell attack at 60' range) for 4d6 lightning damage. You have advantage on attack if target is in sphere. Creatures within 30' of sphere have disadvantage on perception checks to listen.  Overpower: +1d6 to all dmg/lvl|Str, Attack|≤1 Min|YES||V,S||EE|22|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE
4|Summon Greater Demon|Conj|Act|60'|1 demon|Summon demon CR ≤5 of your choice. Own initiative and turns. You can issue commands (no action), else it defends itself. At end of each of demon's turn, makes CHA save (disadvantage if you use its Truename). On success, your control breaks and demon stays for duration, attacking nearest non-demons. Uncontrolled demon stays for 1d6 rounds. If make blood circle as part of casting, demon can't cross/target inside circle.  Overpower:  +1 CR per slot above 4th.||≤1 Hr|YES||VSM*|vial of fresh blood|XGTE|166|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
4|Vitriolic Sphere|Evoc|Act|150'|20' rad sphere|Each creature in sphere takes 10d4 acid damage now and 5d4 acid at the end of its next turn.  DEX save for 1/2 initial damage and no additional.  Overpower:  +2d4 initial damage per slot level above 4th.|Dex|Instant|||VSM||EE|23|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE
4|Wall of Fire|Evoc|Act|120'|60'x1' wall or 20' diam ring, 20' high|Creatures in area take 5d8 fire damage (1/2 with save).  One side deals damage within 10' - other is safe. Creatures take damage when they end turn or enter area. Overpower: +1d8 damage/lvl|Dex|≤1 Min|YES||VSM||PHB|285|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE
4|Watery Sphere|Conj|Act|90'|5' rad sphere|5-foot rad. sphere of water appears, can hover 10ft.  Creature in space must make STR save. Success = pushed nearest free space of target’s choice.  Fail = restrained. Save at end of each turn. Huge+ creatures auto save. Large or smaller can choose to fail. Sphere can restrain 4 Med or 1 Large. Exceed capacity releases random (prone). As Action, move sphere 30ft in straight line. Drops to hover 10ft. Restrained creatures move with it. Can move sphere into creatures, forcing saves.  When ends, sphere collapses, extinguishing normal flames within 30ft. Restrained creatures fall prone. Water vanishes.|Str|≤1 Min|YES||VSM||EE|23|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Animate Objects|Trans|Act|120'|≤10 nonmagical objects|Objects come to life at your command.  Medium targets count as two objects, Large as four, Huge as eight.  Each target animates and becomes a creature under your command.  Command creatures as bonus actioni. See PHB pg 213 for animated object stats. Overpower: +2 objects animated / slot level.||≤1 Min|YES||VS||PHB|213|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Antilife Shell|Abjur|Act|Self|10' rad|10' rad sphere centered on prevents creatures other than undead & constructs from entering. Blocked creatures can cast spells or make attacks with ranged/reach weapons into sphere. If you force sphere onto blocked creatures, the spell ends.||≤1 hour|YES||VS||PHB|213|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Awaken|Trans|8 Hrs|Touch|1 Huge or smaller beast or plant|Target gains Int of 10, speaks one language you know.  Plants gain the ability to move.  It is charmed by your for 30 days or until you harm it.||Instant|||VSM*|1000gp|PHB|216|FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Banishing Smite|Abjur|Bonus|Self||On next hit, you deal an extra 5d10 force damage.  If the attack reduces the target to 50 HP or less, you banish it as per the Banishment spell.||≤1 Min|YES||V||PHB|216|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
5|Bigby's Hand|Evoc|Act|120'|Large hand|Create Large hand. AC 20, hp=your max, ends at 0hp, Str 26, Dex 10. Doesn’t fill space. Bonus action: hand moves 60ft and causes 1 effect:  Clenched Fist, Forceful Hand, Grasping Hand, or Interposing Hand. See PHB for details.||≤1 Min|YES||VSM||PHB|218|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Circle of Power|Abjur|Act|Self|30' rad|Friendly creatures in area have advantage and evasion on saves vs spells and magic effects.  Aura moves with you. Saves allowing half dmg, result in no dmg.||≤10 Min|YES||V||PHB|221|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
5|Cloudkill|Conj|Act|120'|20' rad sphere|When creature enters or starts turn, 5d8 poison (save for 1/2).  Fog moves 10' away from you each turn. Add'l 1d8 per slot level > 5th|Con|≤10 Min|YES||V, S||PHB|222|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Commune|Divin|1 Min|Self|Self|Ask and receive answers to 3 "Yes/no" questions. Answer may be "unclear". DM discretion on questions contradictory to deity's interests.  Casting 2+ times before long rest, has 25% cum failure chance.||1 Min||YES|VSM||PHB|223|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Commune with Nature|Divin|1 Min|Self||Outdoors, gain knowledge of land within 3 miles (300ft underground). Spell fails in constructed areas (dungeons, cities). You learn 3 facts of your choice:  terrain or bodies of water; prevalent plants, minerals, animals, or peoples; powreful celestials, fey, fiends, elementals, or undead; influence from other planes of existence; or buildings||Instant||YES|VS||PHB|224|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE
5|Cone Of Cold|Evoc|Act|Self|60' Cone|Deals 8d8 cold damage, save for 1/2 damage.  Overpower: +1d8 /  slot lvl > 5th|Con|Instant|||VSM||PHB|224|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Conjure Elemental|Conj|1 Min|90'|1 elemental servant|Choose air, earth, fire, or water that fills 10ft cube. Elemental CR ≤5 of appropriate element emerges from it. Friendly to you and allies. Obeys verbal commands you give it (no action), or defends itself. Lose control on lost concentration, and it becomes hostile towards you. Overpower: +1 CR / slot lvl > 5th.   ||≤1 hour|YES||VSM||PHB|225|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Conjure Volley|Conj|Act|150'||Throw/fire nonmagical weapon or ammo into air and choose point in range.  Each creature in 40ft radius, 30ft high cylinder takes 8d8 damage of weapon type (DEX save for 1/2).|Dex|Instant|||VSM||PHB|226|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE
5|Contact Other Plane|Divin|1 Min|Self||"Contact other planar entity. DC 15 Int save to stay sane. On fail, 6d6 pysch dam., and insane until long rest.
On save, ask 5 questions. Entity answers “yes,” “no,” “maybe,” “never,” “irrelevant,” or “unclear”, or short phrase if confusing.
"||1 Min||YES|V||PHB|226|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
5|Contagion|Necro|Act|Touch|1 creature|Make a melee spell attack.  On hit, you afflict the target with a disease.  At the end of target's turns, it makes a Con save; if it fails three the disease's effects last the duration; if it succeeds three, it recovers and the spell ends.  (Blinding Sickness, Filth Fever, Flesh Rot, Mindfire, Seizure, Slimy Doom)|Attack|7 days|||VS||PHB|227|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Control Winds|Trans|Act|300'|100' cube|Choose 1 effect in area: Gusts (calm, mod, strong) moderate+ impose disadv to ranged weapon attacks, movement is difficult.  Downdraft = ranged weap. attacks have disadv. Flyers entering/starting knocked prone (STR save neg.)  Updraft = half falling dmg, +10ft vertical jump||≤1 hour|YES||VS||EE|16|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Creation|Illus|1 Min|30'||Create nonliving object of matter in 5ft cube. Duration depends on material (vegetable = 1 Day, Adamantine or mithral = 1 Min).  See PHB.  Overpower: +5ft to cube dimensions for each slot level above 5th.||Special|||VSM||PHB|229|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Danse Macabre|Necro|Act|60'|≤5 small/med corpses|Create zombies or skeletons from corpses. They gain bonus to attack/damage = your spellcasting modifier. Bonus action to command created within 60ft. You decide action/move of created on their next turn, else they defend themselves. Overpower: +2 corpses per slot over 5th.||≤1 Hr|YES||VS||XGTE|153|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
5|Dawn|Evoc|Act|60'|30ft rad, 40ft high cylinder|Sunlight shines in cylinder. Creatures in cylinder when cast or ending turn there take 4d10 radiant (CON save for 1/2). Bonus Action: move cylinder up to 60ft.||≤1 Min|YES||VSF|100gp|XGTE|153|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Destructive Wave|Evoc|Act|Self|30' rad|Each creature you choose w/in range must succeed on a Con save or take 5d6 thunder damage and 5d6 radiant or necrotic damage and be knocked prone.  If it succeeds, it takes half damage and is not knocked prone.|Con|≤1 Min|YES||V||PHB|231|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
5|Dispel Evil and Good|Abjur|Act|Self||"Celestials, elementals, fey, fiends, and undead have disadvantage on attacks vs you.  End the spell early by using either of these:
Break Enchant: Removes charmed, frightened, possessed from a target. Dismiss: Cha save or creature is banished to home plane."|Cha|≤1 Min|YES||VSM||PHB|233|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
5|Dominate Person|Ench|Act|60'|1 humanoid|Creature becomes dominated and you control it with your Action.  Has advantage on save if you are fighting it.  Any damage grants another save.  Overpower: 6th = 10 min, 7th = 1 Hr, 8th+ = 8 Hrs|Wis|≤1 Min|YES||VS||PHB|235|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Dream|Illus|1 Min|Special|1 creature|Send dreams to target.  Nightmares deal 3d6 psychic damage on failed save and do not rest. If you have part of the creature, disadvantage on save.|Wis|8 Hrs|||VSM||PHB|236|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
5|Enervation|Necro|Act|60'|1 creature|Drain life from target for 4d8 necrotic (save for 1/2 and end spell).  On failure, spell continues:  spend Action to automatically deal 4d8 necrotic damage to target. Spell ends if you use your action to do anything else, if target leaves spell range, or target has total cover. You regain hp equal to 1/2 damage target takes from spell.  Overpower:  +1d8 damage per slot above 5th.||≤1 Min|YES||VS||XGTE|155|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
5|Far Step|Conj|Bonus|Self||Teleport up to 60' to space you can see. Teleport again on each of your turns as bonus action.||≤1 Min|YES||V||XGTE|155|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
5|Flame Strike|Evoc|Act|60'|10'x40' column|Creatures take 4d6 fire and 4d6 radiant damage, save for 1/2.  Overpower: +1d6 fire or radiant / lvl|Dex|Instant|||VSM||PHB|242|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Geas|Ench|1 min|60'|1 creature|Target becomes charmed; takes 5d10 psychic damage each time it acts in a manner countering your instructions, but only 1/day.  You can issue any nonsuicidal command.  Overpower: +1 yer duration|Wis|30 days|||V||PHB|244|FALSE|TRUE|TRUE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE
5|Greater Restoration|Abjur|Act|Touch|1 creature|Reduce exhaustion level by one, or end one of following: charm, petrify, curse, ability score or hp max reduction||Instant|||VSM*|100gp|PHB|246|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Hallow|Evoc|24 Hrs|Touch|60' rad|Area acts as Magic Circle.  Choose an extra effect: Courage: creatures can't be frightened, Darkness: Darkness fills the area, Daylight: Bright light fills the area, Energy Prot: Resistance to one damage type, Energy Vuln: Vulnerability to one damage type, Everlasting Rest: Dead bodies immune to undead, Extradim Interference: Teleport stuff doesn't work, Fear: Creatures frightened in area, Silence: Silenced, Tongues: Creatures can communicate regardless of language.|Cha|Until dispelled|||VSM*|1,000gp|PHB|249|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Hold Monster|Ench|Act|90'|1 creature|Target is paralyzed.  At the end of each of its turns, it makes a Wis save to end the effect. Overpower: +1 target w/in 30' of other targets|Wis|≤1 Min|YES||VSM||PHB|251|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
5|Holy Weapon|Evoc|Bonus|Touch|1 weapon|Weapon emits bright light (30ft), deals +2d8 radiant on hit, becomes magic.  Bonus action: dismiss spell and cause weapon to burst. Creatures within 30ft make CON save, taking 4d8 radiant and blind on fail, 1/2 on success. Blind creatures save at end of each turn to end blind.|Con|≤1 Hr|YES||VS||XGTE|157|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
5|Immolation|Evoc|Act|90'|1 Creature|Creature takes 8d6 fire damage (DEX save for 1/2). On fail, wreathed in fire, bright light (30ft rad). Immolated take 4d6 fire at end of its turn (DEX save negates and ends effect).  Flames can't be extinguised non-magically.|Dex|≤1 Min|YES||V||EE|19|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Infernal Calling|Conj|1 Min|90'|1 devil|Summon devil CR ≤6 of your choice. Roll init for devil (unfriendly to you and may attack or bargain). On your turns, you can try to make Deception, Intimidate, or Persuasion check vs devil's Insight (Advantage if you use Truename) to make devil follow your commands. If it succeeds, immune. If conc. ends early, devil stays if immune to commands for 3d6 min. If possess devil talisman, can summon +1 CR with no CHA checks. Overpower: +1 CR per spell slot above 6th.||≤1 Hr|YES||VSF|999gp|XGTE|158|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
5|Insect Plague|Conj|Act|300'|20' rad|Each creature in area makes save or takes 4d10 piercing dmg, half on save.  Creatures entering or ending a turn make this save. Overpower: +1d10 dmg|Con|≤10 Min|YES||VSM||PHB|254|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE
5|Legend Lore|Divin|10 min|Self||You learn significant lore about a person, place, or object.||Instant|||VSM*|200 +250*gp|PHB|254|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Maelstrom|Evoc|Act|120'||5ft deep, 30ft radius water swirls on point you see on ground or in water. Area is difficult terrain. Starting turn in zone must make STR save or take 6d6 bludgeoning damage and pulled 10ft towards center|Str|≤1 Min|YES||VSM||EE|20|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Mass Cure Wounds|Conj|Act|60'|≤6 creatures w/in 30' rad sphere|Heals 3d8+spellcasting ability mod hp. No effect on undead or constructs.  Overpower: +1d8 healing / lvl||Instant|||VS||PHB|258|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Mislead|Illus|Act|Self||Become invisible & illusory clone of you appears where you stand. Double lasts for duration, invisibilty lasts until you attack/cast spell. Use your action to move clone 2x your speed and control behavior. You can use bonus action to gain its senses instead of your own, or switch back.||≤1 hour|YES||S||PHB|260|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Modify Memory|Ench|Act|30'|1 Creature|Modify creature's memory on failed WIS save (advantage if its in combat).  Modify memory up to 10 minutes within last 24 hrs. While being modified, it's incapacitated, charmed, and unaware of surrounding. You can erase all memory of event, allow perfect recall, change details, or create new event. Language dependent. Remove Curse/Greater Restoration restores true memory.  Overpower: 6th = 7 days ago, 7th = 30 days ago, 8th = 1 year ago, 9th = any time ago|Wis|≤1 Min|YES||VS||PHB|261|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Negative Energy Flood|Necro|Act|60'|1 creature|Unless undead, target taked 5d12 necrotic damage (CON save for 1/2).  Target killed by spell rises as zombie at start of your next turn. If target is undead, instead gains 1/2 of 5d12 temp hp.||Instant|||M||XGTE|163|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
5|Passwall|Trans|Act|30'|5' wide. 8' tall, 20' deep passage|Creates passage on wooden, plaser, or stone surface.||1 Hr|||VSM||PHB|264|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
